tribunal,siglaTribunal,dadosBasicos.orgaoJulgador.codigoOrgao,ocorrencia,valido,nao_valido,freq1,freq2,freq3,freq4
tj,TJAP,6401,1017,18,0,1,11,5,1
tj,TJAP,6402,994,12,0,1,5,5,1
tj,TJAP,16272,789,14,0,0,8,5,1
tj,TJAP,16409,951,60,0,2,43,13,2
tj,TJAP,13720,108,6,0,0,4,2,0
tj,TJAP,6411,1036,36,0,2,29,5,0
tj,TJAP,16482,1005,3,0,0,3,0,0
tj,TJAP,13719,45,3,0,0,3,0,0
tj,TJAP,6177,59,6,0,1,4,1,0
tj,TJAP,43871,53,13,0,0,6,5,2
tj,TJAP,16481,1,1,0,0,0,1,0
tj,TJAP,6399,953,7,0,0,5,2,0
tj,TJAP,6412,688,29,0,1,21,7,0
tj,TJAP,6415,334,27,0,2,14,9,2
tj,TJAP,13396,472,20,0,0,15,5,0
tj,TJAP,13605,987,36,0,2,29,5,0
tj,TJAP,16037,273,13,0,1,10,2,0
tj,TJAP,6171,798,31,0,2,24,5,0
tj,TJAP,6172,1284,35,0,1,27,7,0
tj,TJAP,75533,1205,35,0,2,26,7,0
tj,TJAP,13721,531,16,0,2,12,2,0
tj,TJAP,43864,102,7,0,0,5,2,0
tj,TJAP,6398,636,19,0,1,14,4,0
tj,TJAP,11712,551,9,0,0,4,4,1
tj,TJAP,78843,3,3,0,0,1,2,0
tj,TJAP,6413,2,1,0,0,1,0,0
tj,TJAP,43930,3,1,0,0,1,0,0
tj,TJAM,72126,108,27,0,6,17,4,0
tj,TJAM,4791,290,37,0,1,27,9,0
tj,TJAM,4798,317,37,0,1,29,7,0
tj,TJAM,5078,249,41,2,3,29,11,0
tj,TJAM,4799,289,30,0,1,20,9,0
tj,TJAM,72129,170,10,1,3,8,0,0
tj,TJAM,72127,300,37,0,13,24,0,0
tj,TJAM,4780,739,41,0,2,30,9,0
tj,TJAM,4781,881,46,0,1,36,9,0
tj,TJAM,4822,191,28,0,1,20,7,0
tj,TJAM,4824,336,37,0,1,28,7,1
tj,TJAM,4826,164,28,0,1,20,6,1
tj,TJAM,4831,115,30,0,1,22,6,1
tj,TJAM,4841,20960,29,0,1,19,7,2
tj,TJAM,4842,284,25,2,1,18,8,0
tj,TJAM,5061,197,41,3,4,27,11,2
tj,TJAM,5087,342,44,2,4,27,14,1
tj,TJAM,5089,244,44,1,3,27,13,2
tj,TJAM,5091,358,42,0,2,27,11,2
tj,TJAM,5101,78,20,0,1,10,9,0
tj,TJAM,72130,302,3,0,0,3,0,0
tj,TJAM,72131,202,2,0,0,2,0,0
tj,TJAM,72132,251,2,0,0,2,0,0
tj,TJAM,72088,141,12,0,1,11,0,0
tj,TJAM,72089,274,15,0,4,11,0,0
tj,TJAM,72090,189,10,0,2,8,0,0
tj,TJAM,4783,801,50,0,2,38,10,0
tj,TJAM,4790,263,33,0,0,23,10,0
tj,TJAM,4793,335,47,0,3,36,8,0
tj,TJAM,4910,1202,19,0,0,10,9,0
tj,TJAM,4912,1134,13,0,0,5,8,0
tj,TJAM,11677,1612,9,0,0,2,7,0
tj,TJAM,4782,3270,63,0,2,51,10,0
tj,TJAM,4786,345,31,0,0,23,8,0
tj,TJAM,4787,2388,66,0,7,49,10,0
tj,TJAM,4789,339,41,0,3,30,8,0
tj,TJAM,4905,1527,14,0,0,6,8,0
tj,TJAM,5114,1391,88,4,10,64,16,2
tj,TJAM,75553,220,3,0,0,2,1,0
tj,TJAM,5104,339,45,1,4,27,14,1
tj,TJAM,4850,576,46,0,3,41,2,0
tj,TJAM,4852,190,32,0,2,27,3,0
tj,TJAM,4854,91,33,0,2,28,3,0
tj,TJAM,4855,203,40,0,9,28,3,0
tj,TJAM,5108,94,34,0,4,15,14,1
tj,TJAM,4853,53,19,0,1,17,1,0
tj,TJAM,4901,140,8,0,0,3,5,0
tj,TJAM,4857,3,3,0,1,2,0,0
tj,TJAM,4858,18,5,0,1,4,0,0
tj,TJAM,74324,8,5,0,3,1,1,0
tj,TJAM,5097,243,32,2,3,19,11,1
tj,TJAM,5083,78,12,0,1,6,5,0
tj,TJAM,5092,93,22,0,1,8,13,0
tj,TJAM,5107,120,41,0,3,25,12,1
tj,TJAM,5110,92,15,1,1,10,5,0
tj,TJAM,5111,292,44,0,2,29,11,2
tj,TJAM,13092,430,15,2,1,11,5,0
tj,TJAM,4792,483,52,0,2,39,11,0
tj,TJAM,4797,384,55,0,3,43,9,0
tj,TJAM,4906,1117,16,0,0,8,8,0
tj,TJAM,4908,1077,15,0,0,8,7,0
tj,TJAM,4913,406,5,0,0,1,4,0
tj,TJAM,74323,22,8,0,1,7,0,0
tj,TJAM,4839,106,16,1,4,11,2,0
tj,TJAM,5055,125,23,1,1,12,10,1
tj,TJAM,5069,154,31,0,3,16,11,1
tj,TJAM,5070,167,33,0,3,20,10,0
tj,TJAM,5077,43,20,2,2,12,8,0
tj,TJAM,5079,357,63,2,3,45,17,0
tj,TJAM,5095,362,43,1,1,28,14,1
tj,TJAM,5098,209,47,3,5,30,14,1
tj,TJAM,5068,140,32,0,4,16,10,2
tj,TJAM,72128,8,5,0,0,5,0,0
tj,TJAM,5099,184,40,2,6,22,13,1
tj,TJAM,5106,252,37,3,4,25,10,1
tj,TJAM,5113,379,61,1,7,40,13,2
tj,TJAM,5116,38,8,0,2,4,2,0
tj,TJAM,5066,555,65,3,2,47,18,1
tj,TJAM,13094,233,28,1,1,16,11,1
tj,TJAM,5050,453,31,4,3,19,12,1
tj,TJAM,5052,190,29,0,1,18,9,1
tj,TJAM,5074,314,46,1,3,28,15,1
tj,TJAM,5100,110,26,1,1,17,9,0
tj,TJAM,4794,410,39,0,2,29,8,0
tj,TJAM,4796,280,34,0,0,25,9,0
tj,TJAM,5059,1078,70,5,3,54,16,2
tj,TJAM,5063,52,8,0,1,3,4,0
tj,TJAM,5065,140,11,3,0,9,5,0
tj,TJAM,5067,94,4,1,0,2,3,0
tj,TJAM,5071,318,48,2,5,30,14,1
tj,TJAM,74447,284,4,1,1,4,0,0
tj,TJAM,4788,304,35,0,1,25,9,0
tj,TJAM,4795,487,51,0,6,36,9,0
tj,TJAM,4856,64,16,0,2,13,1,0
tj,TJAM,4902,1533,15,0,0,6,9,0
tj,TJAM,5048,90,16,0,1,7,8,0
tj,TJAM,5049,65,11,0,0,3,8,0
tj,TJAM,5051,53,10,0,0,5,5,0
tj,TJAM,5053,143,29,0,1,16,12,0
tj,TJAM,5054,91,22,0,1,11,10,0
tj,TJAM,5056,108,28,0,3,14,10,1
tj,TJAM,5057,36,8,0,2,3,3,0
tj,TJAM,5062,78,12,1,1,8,4,0
tj,TJAM,5064,97,33,2,3,25,7,0
tj,TJAM,5072,107,22,0,1,11,10,0
tj,TJAM,5076,244,35,1,2,19,15,0
tj,TJAM,5081,106,19,2,3,12,5,1
tj,TJAM,5086,466,46,2,4,28,15,1
tj,TJAM,5088,40,12,0,1,7,4,0
tj,TJAM,5093,348,41,0,4,24,11,2
tj,TJAM,5094,474,50,0,5,32,11,2
tj,TJAM,5112,1462,77,6,2,63,16,2
tj,TJAM,5117,111,23,0,2,9,12,0
tj,TJAM,5118,129,32,0,3,17,11,1
tj,TJAM,4784,1562,55,0,1,44,10,0
tj,TJAM,4851,647,36,0,4,29,3,0
tj,TJAM,4785,996,51,0,4,36,11,0
tj,TJAM,11738,705,14,0,0,8,6,0
tj,TJAM,4903,385,8,0,0,2,6,0
tj,TJAM,4907,989,11,0,0,4,7,0
tj,TJAM,5047,118,17,0,0,8,9,0
tj,TJAM,5073,426,54,0,4,37,12,1
tj,TJAM,5075,417,50,5,3,38,13,1
tj,TJAM,5082,102,18,0,1,10,7,0
tj,TJAM,5084,156,25,0,1,12,11,1
tj,TJAM,5103,158,42,1,1,28,13,1
tj,TJAM,5105,106,18,0,1,8,8,1
tj,TJAM,5109,333,72,1,6,52,13,2
tj,TJAM,5120,94,13,3,0,9,7,0
tj,TJAM,11853,1138,10,0,0,4,6,0
tj,TJAM,4899,1463,13,0,0,6,7,0
tj,TJAM,4914,1339,12,0,0,5,7,0
tj,TJAM,4915,670,9,0,0,3,6,0
tj,TJAM,5060,244,8,0,0,3,5,0
tj,TJAM,5085,48,15,0,2,6,7,0
tj,TJAM,5102,270,30,2,3,20,8,1
tj,TJAM,5058,62,24,0,2,17,5,0
tj,TJAM,5080,47,18,0,1,12,5,0
tj,TJAM,5096,60,13,0,1,7,5,0
tj,TJAM,4803,902,16,1,3,10,4,0
tj,TJAM,4836,553,10,1,0,7,4,0
tj,TJAM,17063,202,20,0,1,11,8,0
tj,TJAM,11739,99,25,2,5,16,6,0
tj,TJAM,4060,133,11,2,1,8,4,0
tj,TJAM,4800,339,15,1,2,9,5,0
tj,TJAM,4809,587,19,2,3,13,5,0
tj,TJAM,72092,409,15,4,3,14,2,0
tj,TJAM,4814,299,15,1,2,10,4,0
tj,TJAM,4801,369,22,2,4,15,5,0
tj,TJAM,4805,178,16,1,2,10,5,0
tj,TJAM,4812,416,17,2,2,11,6,0
tj,TJAM,4923,131,8,1,2,6,1,0
tj,TJAM,80067,70,4,1,0,4,1,0
tj,TJAM,4804,460,19,1,2,13,5,0
tj,TJAM,4806,304,17,0,3,9,5,0
tj,TJAM,4807,443,22,0,3,14,5,0
tj,TJAM,4810,401,14,0,1,7,6,0
tj,TJAM,4835,4,2,0,0,1,1,0
tj,TJAM,4846,209,16,1,3,10,4,0
tj,TJAM,4847,125,9,0,1,6,2,0
tj,TJAM,4920,400,10,1,1,8,2,0
tj,TJAM,4921,307,8,0,1,5,2,0
tj,TJAM,79660,54,6,0,0,4,2,0
tj,TJAM,3832,31,7,0,1,4,2,0
tj,TJAM,4802,53,5,0,0,2,3,0
tj,TJAM,4845,132,15,1,3,9,4,0
tj,TJAM,4848,723,17,0,2,10,5,0
tj,TJAM,4849,765,17,0,4,9,4,0
tj,TJAM,76533,2493,10,0,1,7,2,0
tj,TJAM,79662,262,3,0,0,2,1,0
tj,TJAM,79985,92,3,0,0,2,1,0
tj,TJAM,80069,58,5,0,0,4,1,0
tj,TJAM,81637,10,1,0,0,1,0,0
tj,TJAM,16971,6,2,1,0,1,2,0
tj,TJAM,14166,26,10,0,3,5,2,0
tj,TJAM,17059,93,7,0,1,4,2,0
tj,TJAM,72091,375,13,3,4,12,0,0
tj,TJAM,4820,4690,11,0,0,7,2,2
tj,TJAM,4827,44,8,0,0,4,3,1
tj,TJAM,4829,4,4,0,0,2,1,1
tj,TJAM,4438,4,4,0,0,4,0,0
tj,TJAM,5090,87,19,0,2,12,5,0
tj,TJAM,4843,1,1,0,0,0,1,0
tj,TJAM,79983,30,3,0,0,2,1,0
tj,TJAM,17900,72,8,0,3,4,1,0
tj,TJAM,4922,237,3,0,1,1,1,0
tj,TJAM,4917,308,6,0,1,4,1,0
tj,TJAM,81656,4,2,0,0,2,0,0
tj,TJAM,75555,26,2,0,0,1,1,0
tj,TJAM,80020,40,4,0,0,3,1,0
tj,TJAM,80068,4,2,0,0,1,1,0
tj,TJAM,80313,8,2,0,0,1,1,0
tj,TJAM,80403,16,4,0,0,3,1,0
tj,TJAM,81497,8,2,0,0,1,1,0
tj,TJAM,81657,16,2,0,0,1,1,0
tj,TJAM,17058,2,2,0,0,2,0,0
tj,TJAM,72275,4,2,0,0,2,0,0
tj,TJAM,78625,4,2,0,0,2,0,0
tj,TJAL,6704,514,39,11,3,36,8,3
tj,TJAL,5774,420,77,7,2,54,21,7
tj,TJAL,5794,330,56,5,3,39,15,4
tj,TJAL,5895,410,75,6,9,49,19,4
tj,TJAL,5902,475,54,5,1,38,16,4
tj,TJAL,5903,202,48,1,3,30,13,3
tj,TJAL,5907,305,51,9,4,32,19,5
tj,TJAL,5909,558,89,10,4,66,23,6
tj,TJAL,6535,330,60,4,4,40,15,5
tj,TJAL,6581,258,56,6,3,41,13,5
tj,TJAL,6592,553,75,14,7,56,21,5
tj,TJAL,6707,593,54,6,5,42,10,3
tj,TJAL,8200,255,13,0,0,9,4,0
tj,TJAL,6246,557,78,12,6,56,21,7
tj,TJAL,6710,318,41,3,4,30,7,3
tj,TJAL,17056,378,69,6,6,47,16,6
tj,TJAL,5735,274,61,5,4,39,17,6
tj,TJAL,5743,361,60,11,5,43,18,5
tj,TJAL,5756,677,65,2,1,42,19,5
tj,TJAL,5789,651,100,23,11,83,23,6
tj,TJAL,5839,312,55,6,3,34,19,5
tj,TJAL,5862,1265,82,13,5,61,23,6
tj,TJAL,6203,958,104,11,7,74,28,6
tj,TJAL,6504,339,58,3,2,41,16,2
tj,TJAL,6562,514,64,3,1,43,17,6
tj,TJAL,6577,313,63,6,3,45,18,3
tj,TJAL,6612,137,26,1,1,20,5,1
tj,TJAL,6201,643,107,18,9,89,20,7
tj,TJAL,6330,390,34,4,2,22,10,4
tj,TJAL,8207,708,23,3,2,15,7,2
tj,TJAL,43576,281,9,0,0,8,1,0
tj,TJAL,43593,12,6,2,2,5,1,0
tj,TJAL,43597,3,2,0,0,1,0,1
tj,TJAL,6538,986,155,21,12,109,43,12
tj,TJAL,6548,354,68,3,4,43,18,6
tj,TJAL,6556,421,62,3,3,37,19,6
tj,TJAL,43596,1424,11,0,0,9,2,0
tj,TJAL,6696,1174,65,8,10,50,9,4
tj,TJAL,8215,100,15,1,1,8,7,0
tj,TJAL,5904,475,78,5,3,53,20,7
tj,TJAL,6370,94,14,0,0,10,2,2
tj,TJAL,11724,159,36,3,2,24,8,5
tj,TJAL,5864,231,49,2,0,33,13,5
tj,TJAL,11742,10,3,0,0,2,1,0
tj,TJAL,5872,261,60,9,4,37,24,4
tj,TJAL,5910,631,84,6,3,61,21,5
tj,TJAL,6199,125,18,2,1,12,6,1
tj,TJAL,6550,550,80,13,4,58,25,6
tj,TJAL,6572,838,112,19,13,86,25,7
tj,TJAL,6649,243,47,3,1,30,14,5
tj,TJAL,6686,235,26,3,1,23,3,2
tj,TJAL,8210,134,20,2,2,11,7,2
tj,TJAL,5878,116,41,5,3,26,12,5
tj,TJAL,6691,70,21,5,2,15,6,3
tj,TJAL,80064,10,1,0,0,1,0,0
tj,TJAL,43599,18,1,0,0,0,1,0
tj,TJAL,8179,17,7,2,1,6,2,0
tj,TJAL,1,12937,1659,746,218,1413,606,168
tj,TJAL,18,712,32,10,2,22,13,5
tj,TJAL,6683,396,37,2,3,26,10,0
tj,TJAL,8186,409,18,2,1,14,5,0
tj,TJAL,8191,510,30,3,2,21,10,0
tj,TJAL,8180,616,32,1,1,22,10,0
tj,TJAL,17,353,29,6,1,18,14,2
tj,TJAL,19,1708,67,39,12,73,16,5
tj,TJAL,80,282,6,1,0,6,1,0
tj,TJAL,103,237,16,4,1,10,9,0
tj,TJAL,109,10,2,5,2,3,2,0
tj,TJAL,51,160,7,3,1,4,5,0
tj,TJAL,6360,1338,43,2,2,31,12,0
tj,TJAL,84,244,5,1,0,5,1,0
tj,TJAL,8183,585,27,0,1,19,7,0
tj,TJAL,8193,35,13,0,2,6,5,0
tj,TJAL,100,118,22,13,5,24,4,2
tj,TJAL,104,230,16,4,2,10,3,5
tj,TJAL,41,618,24,20,5,32,4,3
tj,TJAL,20,22900,8,1,1,3,3,2
tj,TJAL,45,437,31,16,7,32,5,3
tj,TJAL,46,851,45,28,11,53,6,3
tj,TJAL,50,453,33,25,10,41,5,2
tj,TJAL,79,262,7,1,1,4,1,2
tj,TJAL,101,123,25,11,5,27,3,1
tj,TJAL,48,267,20,8,2,23,2,1
tj,TJAL,43573,47,17,0,0,11,4,2
tj,TJAL,5828,226,28,0,1,19,6,2
tj,TJAL,5845,71,12,0,0,7,3,2
tj,TJAL,5866,46,13,0,1,6,4,2
tj,TJAL,6250,65,27,0,0,22,3,2
tj,TJAL,6366,304,13,0,2,7,4,0
tj,TJAL,6537,77,15,0,1,9,3,2
tj,TJAL,6552,76,15,0,0,9,4,2
tj,TJAL,6503,1,1,0,0,1,0,0
tj,TJAL,8185,104,3,0,0,1,2,0
tj,TJAL,80066,2,2,0,0,1,1,0
tj,TJAL,6534,26,9,0,0,6,1,2
tj,TJAL,8187,21,1,0,0,1,0,0
tj,TJAL,8184,7,2,0,0,1,1,0
tj,TJAL,8196,2,1,0,0,0,1,0
tj,TJAL,6357,152,7,0,0,4,1,2
tj,TJAL,6725,1520,4,0,1,1,1,1
tj,TJAL,8211,326,15,0,0,11,2,2
tj,TJAL,6328,103,13,0,0,10,2,1
tj,TJAL,6362,445,26,0,1,22,2,1
tj,TJAL,8212,31,14,0,1,11,1,1
tj,TJAL,6368,1051,27,0,2,20,5,0
tj,TJAL,6615,54,12,0,3,8,1,0
tj,TJAL,6701,1,1,0,0,1,0,0
tj,TJAL,6364,4,3,0,1,2,0,0
tj,TJAL,6375,2,1,0,0,1,0,0
tj,TJAC,17050,1521,62,19,6,45,23,7
tj,TJAC,3612,1029,48,33,10,50,13,8
tj,TJAC,3636,2251,36,29,9,52,3,1
tj,TJAC,3622,9371,77,85,33,107,16,6
tj,TJAC,17053,3932,5,0,0,2,3,0
tj,TJAC,18083,1,1,0,0,1,0,0
tj,TJAC,3641,5208,21,8,4,14,9,2
tj,TJAC,3642,6544,21,10,6,14,9,2
tj,TJAC,3604,913,48,18,10,29,19,8
tj,TJAC,3613,1424,66,35,13,65,14,9
tj,TJAC,8150,1209,56,16,5,37,25,5
tj,TJAC,8153,4575,47,13,8,28,15,9
tj,TJAC,3608,1543,28,8,5,13,12,6
tj,TJAC,3623,4365,43,26,12,44,9,4
tj,TJAC,3624,4523,38,30,12,43,9,4
tj,TJAC,8152,703,54,14,4,37,23,4
tj,TJAC,8151,1352,65,27,7,56,24,5
tj,TJAC,11674,2954,80,54,17,91,18,8
tj,TJAC,17051,978,15,3,2,11,3,2
tj,TJAC,17054,2226,85,39,8,76,33,7
tj,TJAC,33549,4112,42,27,7,53,9,0
tj,TJAC,33550,1900,17,2,1,12,6,0
tj,TJAC,33563,1615,49,51,12,77,10,1
tj,TJAC,33567,4561,16,2,0,13,5,0
tj,TJAC,33572,4487,13,3,0,11,5,0
tj,TJAC,3632,23545,67,58,21,83,14,7
tj,TJAC,3633,3078,32,17,8,28,7,6
tj,TJAC,74296,1074,12,6,0,14,4,0
tj,TJAC,74302,418,20,5,2,11,10,2
tj,TJAC,8149,1782,77,30,9,65,27,6
tj,TJAC,8155,3254,49,9,4,26,19,9
tj,TJAC,16317,724,27,10,2,17,14,4
tj,TJAC,3621,8515,73,89,34,104,18,6
tj,TJAC,3639,7557,29,11,7,15,15,3
tj,TJAC,17049,3653,70,26,8,59,24,5
tj,TJAC,11046,1015,31,30,9,43,6,3
tj,TJAC,81605,8,3,0,2,1,0,0
tj,TJAC,17052,7356,11,5,1,7,5,3
tj,TJAC,33547,188,17,4,1,9,9,2
tj,TJAC,3616,2714,23,4,3,9,12,3
tj,TJAC,3631,40,13,4,0,12,3,2
tj,TJAC,8148,918,41,11,4,20,23,5
tj,TJAC,81836,30,2,0,0,1,1,0
tj,TJAC,13730,11,4,0,0,2,2,0
tj,TJAC,74032,19,3,1,1,0,2,1
tj,TJAC,3630,886,31,29,8,41,8,3
tj,TJAC,14075,604,17,4,0,13,8,0
tj,TJAC,3605,693,28,9,0,22,15,0
tj,TJAC,3629,1087,11,5,1,12,3,0
tj,TJAC,3645,2232,20,9,1,20,8,0
tj,TJAC,3588,2312,40,16,1,36,19,0
tj,TJAC,3591,166,6,0,0,4,2,0
tj,TJAC,3609,1084,28,9,0,25,12,0
tj,TJAC,3614,1144,32,10,0,27,15,0
tj,TJAC,3615,888,35,10,0,33,12,0
tj,TJAC,3644,2346,16,10,1,19,6,0
tj,TJAC,74300,956,12,2,0,8,6,0
tj,TJAC,8154,964,26,8,0,23,11,0
tj,TJAC,8156,2760,37,8,0,26,19,0
tj,TJAC,3625,3658,32,16,1,33,14,0
tj,TJAC,3626,1988,34,21,5,36,14,0
tj,TJAC,3627,1463,24,8,0,23,9,0
tj,TJAC,3628,1547,25,11,1,27,8,0
tj,TJAC,81694,2057,31,15,0,34,12,0
tj,TJAC,6379,1468,16,6,0,15,7,0
tj,TJAC,33548,6232,24,28,7,40,5,0
tj,TJAC,16426,542,13,11,2,13,9,0
tj,TJAC,3638,1353,24,11,1,21,13,0
tj,TJAC,3635,4776,35,34,9,55,4,1
tj,TJAC,77849,3,1,0,0,1,0,0
tj,TJAC,79521,519,9,5,0,10,4,0
tj,TJAC,16493,25,4,1,0,1,4,0
tj,TJAC,77850,2,2,0,0,2,0,0
tj,TJAC,77856,2,2,0,0,2,0,0
tj,TJAC,81003,71,4,3,1,6,0,0
trt,TRT9,20237,7520,7,3,2,7,1,0
trt,TRT9,20264,735,5,3,2,4,2,0
trt,TRT9,20265,407,8,4,2,9,1,0
trt,TRT9,20266,1017,7,4,2,8,1,0
trt,TRT9,20270,646,7,4,2,8,1,0
trt,TRT9,20271,554,7,2,1,7,1,0
trt,TRT9,20274,983,7,4,2,8,1,0
trt,TRT9,20277,807,7,5,2,9,1,0
trt,TRT9,20282,1216,8,4,2,9,1,0
trt,TRT9,20287,924,4,3,2,4,1,0
trt,TRT9,71307,168,4,1,1,3,1,0
trt,TRT9,71325,8505,7,3,2,7,1,0
trt,TRT9,71328,4683,6,6,3,9,0,0
trt,TRT9,72818,15894,30,15,8,35,2,0
trt,TRT9,20262,695,3,0,0,2,1,0
trt,TRT9,20263,724,4,0,0,3,1,0
trt,TRT9,20267,659,3,0,0,2,1,0
trt,TRT9,20268,391,4,0,0,3,1,0
trt,TRT9,20269,574,4,0,0,3,1,0
trt,TRT9,20273,772,4,0,0,3,1,0
trt,TRT9,20279,534,4,0,0,3,1,0
trt,TRT9,20281,500,3,0,0,2,1,0
trt,TRT9,20288,396,3,0,0,2,1,0
trt,TRT9,20291,1671,5,0,0,4,1,0
trt,TRT9,20292,787,4,0,0,3,1,0
trt,TRT9,20294,660,4,0,0,3,1,0
trt,TRT9,20295,580,3,0,0,2,1,0
trt,TRT9,20296,1075,4,0,0,3,1,0
trt,TRT9,20297,656,4,0,0,3,1,0
trt,TRT9,20260,243,2,3,2,3,0,0
trt,TRT9,20280,252,5,4,2,7,0,0
trt,TRT9,20289,125,5,4,2,7,0,0
trt,TRT9,20290,141,5,4,2,7,0,0
trt,TRT9,71297,2,1,1,1,1,0,0
trt,TRT9,71302,33,2,1,1,1,1,0
trt,TRT9,71310,12,1,1,1,1,0,0
trt,TRT9,20261,102,2,0,0,1,1,0
trt,TRT9,20272,194,2,0,0,1,1,0
trt,TRT9,20275,32,1,0,0,0,1,0
trt,TRT9,20278,690,3,0,0,2,1,0
trt,TRT9,20283,28,1,0,0,0,1,0
trt,TRT9,20284,30,1,0,0,0,1,0
trt,TRT9,20285,5,1,0,0,0,1,0
trt,TRT9,20293,139,1,0,0,0,1,0
trt,TRT9,71294,2,1,0,0,0,1,0
trt,TRT9,71299,70,2,0,0,1,1,0
trt,TRT9,71304,42,2,0,0,1,1,0
trt,TRT9,71306,20,1,0,0,0,1,0
trt,TRT9,71308,5,1,0,0,0,1,0
trt,TRT9,71312,107,2,0,0,1,1,0
trt,TRT9,71314,119,2,0,0,1,1,0
trt,TRT9,71319,11,1,0,0,0,1,0
trt,TRT9,71323,35,2,0,0,1,1,0
trt,TRT9,20245,45,2,0,0,0,1,1
trt,TRT9,20298,4973,36,8,0,17,16,11
trt,TRT9,20299,846,32,7,1,18,12,8
trt,TRT9,20300,2251,32,7,1,21,11,6
trt,TRT9,20301,2054,38,10,2,24,13,9
trt,TRT9,20302,2164,32,10,1,18,13,10
trt,TRT9,20303,653,23,5,0,11,11,6
trt,TRT9,20304,82,3,0,0,1,1,1
trt,TRT9,20305,1719,22,6,1,11,9,7
trt,TRT9,20306,3302,42,14,3,26,17,10
trt,TRT9,20307,3518,47,12,2,34,14,9
trt,TRT9,20308,2999,34,11,3,20,13,9
trt,TRT9,20309,2964,33,8,1,16,15,9
trt,TRT9,20310,3063,35,8,1,21,13,8
trt,TRT9,20311,519,19,5,1,10,7,6
trt,TRT9,20312,1075,23,7,1,14,10,5
trt,TRT9,20313,3293,34,10,1,26,10,7
trt,TRT9,20314,2130,39,11,1,23,15,11
trt,TRT9,20315,891,29,8,1,18,11,7
trt,TRT9,20316,2467,42,14,1,34,12,9
trt,TRT9,20317,1845,24,5,0,10,12,7
trt,TRT9,20318,2009,49,16,2,36,16,11
trt,TRT9,20319,2739,53,14,1,40,15,11
trt,TRT9,20320,2810,64,15,2,44,19,14
trt,TRT9,20321,2655,47,16,3,36,15,9
trt,TRT9,20322,2092,50,14,2,32,18,12
trt,TRT9,20323,2742,47,13,1,31,17,11
trt,TRT9,20324,2312,49,18,3,40,15,9
trt,TRT9,20325,2427,50,16,2,35,17,12
trt,TRT9,20326,2997,44,9,1,26,17,9
trt,TRT9,20327,2394,39,15,2,30,14,8
trt,TRT9,20328,1872,46,14,2,32,16,10
trt,TRT9,20329,1777,42,8,1,20,17,12
trt,TRT9,20330,2092,44,14,3,27,17,11
trt,TRT9,20331,1924,41,14,2,29,14,10
trt,TRT9,20332,2092,53,24,6,40,20,11
trt,TRT9,20333,2316,47,11,1,29,18,10
trt,TRT9,20334,4163,39,9,2,22,15,9
trt,TRT9,20335,3079,36,6,0,18,16,8
trt,TRT9,20336,2056,39,10,3,23,16,7
trt,TRT9,20337,3050,45,13,2,29,17,10
trt,TRT9,20338,1814,39,7,1,21,16,8
trt,TRT9,20339,1589,27,6,1,15,11,6
trt,TRT9,20340,1282,39,11,2,24,15,9
trt,TRT9,20341,896,26,6,1,16,8,7
trt,TRT9,20342,3446,37,10,1,27,12,7
trt,TRT9,20343,2849,36,7,1,18,13,11
trt,TRT9,20344,3762,36,8,0,21,14,9
trt,TRT9,20345,1928,31,7,1,17,12,8
trt,TRT9,20346,1040,19,5,0,9,9,6
trt,TRT9,20347,1647,39,7,0,16,19,11
trt,TRT9,20348,1020,38,11,1,22,17,9
trt,TRT9,20349,1241,21,5,1,11,9,5
trt,TRT9,20350,1662,57,18,2,50,13,10
trt,TRT9,20351,1611,24,8,2,12,11,7
trt,TRT9,20352,973,26,4,0,10,14,6
trt,TRT9,20353,731,19,6,2,9,7,7
trt,TRT9,20354,2455,48,14,2,34,16,10
trt,TRT9,20355,3070,54,16,3,39,17,11
trt,TRT9,20356,3141,43,16,4,29,17,9
trt,TRT9,20357,2867,34,10,1,19,16,8
trt,TRT9,20358,2788,38,12,3,22,16,9
trt,TRT9,20359,2933,39,12,3,24,14,10
trt,TRT9,20360,1187,34,6,0,19,14,7
trt,TRT9,20361,858,26,11,4,19,8,6
trt,TRT9,20362,849,27,6,0,16,10,7
trt,TRT9,20363,4710,55,17,3,44,14,11
trt,TRT9,20364,2876,47,15,2,35,15,10
trt,TRT9,20365,4307,56,12,0,44,15,9
trt,TRT9,20366,2865,51,11,1,36,15,10
trt,TRT9,20367,2561,51,11,1,30,17,14
trt,TRT9,20368,1408,25,5,0,14,9,7
trt,TRT9,20369,1789,28,6,1,16,11,6
trt,TRT9,20370,4937,31,6,0,14,12,11
trt,TRT9,20371,2600,30,5,0,13,13,9
trt,TRT9,20372,3192,30,9,2,18,11,8
trt,TRT9,20373,1243,34,7,0,20,12,9
trt,TRT9,20374,1189,32,7,1,18,13,7
trt,TRT9,20375,775,25,6,1,11,12,7
trt,TRT9,20376,2457,35,6,0,23,12,6
trt,TRT9,20377,1925,33,5,0,12,16,10
trt,TRT9,20378,3137,33,6,1,19,12,7
trt,TRT9,20379,1477,30,5,0,12,12,11
trt,TRT9,20380,204,19,4,1,10,8,4
trt,TRT9,20381,3848,21,3,0,7,10,7
trt,TRT9,20382,1721,30,6,0,18,12,6
trt,TRT9,20383,1021,21,6,2,9,9,7
trt,TRT9,20384,3486,35,10,1,20,15,9
trt,TRT9,20385,2724,34,12,1,21,16,8
